time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,windspeed_10m,winddirection_10m,aqi,hour,day,month,year,weekday,is_weekend,aqi_change,aqi_pct_change,aqi_lag1,aqi_lag2,aqi_lag3,aqi_roll3,aqi_roll6,aqi_roll24
2025-06-15 08:00:00,130.39999999999998,31.1,456.0,13.7,16.6,61.0,29.7,82.0,26.2,36.0,997.7,7.9,164,129.83624161073826,8,15,6,2025,6,1,24.916107382550337,0.23747689197919808,104.92013422818792,79.6,85.7,104.7854586129754,95.27606263982102,113.06882116264318
2025-06-15 09:00:00,130.39999999999998,37.0,442.0,11.2,19.2,80.0,30.7,75.0,25.8,36.7,997.6,9.0,157,147.35,9,15,6,2025,6,1,17.51375838926174,0.13489113803655606,129.83624161073826,104.92013422818792,79.6,127.36879194630872,106.13439597315435,115.3959044959765
2025-06-15 10:00:00,130.39999999999998,40.5,386.0,8.5,21.8,102.0,31.5,71.0,25.6,37.5,997.4,9.8,167,147.35,10,15,6,2025,6,1,0.0,0.0,147.35,129.83624161073826,104.92013422818792,141.51208053691275,115.79272930648769,117.06138268389596
2025-06-15 11:00:00,130.39999999999998,44.25,339.0,6.4,23.1,119.0,32.1,67.0,25.3,38.5,997.0,10.7,174,147.35,11,15,6,2025,6,1,0.0,0.0,147.35,147.35,129.83624161073826,147.35,126.06772930648769,117.45345357941834
2025-06-15 12:00:00,130.39999999999998,44.25,316.0,5.0,22.4,128.0,32.8,62.0,24.6,39.5,996.8,10.5,176,147.35,12,15,6,2025,6,1,0.0,0.0,147.35,147.35,147.35,147.35,137.35939597315436,117.45345357941835
2025-06-15 13:00:00,130.39999999999998,44.25,302.0,4.1,20.5,132.0,33.4,58.0,24.0,39.7,996.0,12.1,178,147.35,13,15,6,2025,6,1,0.0,0.0,147.35,147.35,147.35,147.35,144.43104026845637,117.45345357941835
2025-06-15 14:00:00,130.39999999999998,42.4,305.0,4.2,18.8,130.0,32.9,62.0,24.7,39.4,995.5,13.0,181,147.35,14,15,6,2025,6,1,0.0,0.0,147.35,147.35,147.35,147.35,147.35,117.45345357941835
2025-06-15 15:00:00,130.39999999999998,39.2,337.0,5.2,17.8,122.0,32.8,67.0,25.8,39.7,995.1,11.2,177,132.02985074626866,15,15,6,2025,6,1,-15.32014925373133,-0.10397115204432528,147.35,147.35,147.35,142.24328358208956,144.79664179104478,116.81511402717955
2025-06-15 16:00:00,123.4,35.4,386.0,7.1,17.0,108.0,32.3,69.0,26.0,38.8,994.6,10.0,187,115.88322147651007,16,15,6,2025,6,1,-16.14662926975859,-0.12229529290909169,132.02985074626866,147.35,147.35,131.75435740759295,139.55217870379644,115.92643953053523
2025-06-15 17:00:00,130.39999999999998,40.3,429.0,10.1,16.7,100.0,32.0,69.0,25.5,37.7,994.4,9.2,192,125.18523489932886,17,15,6,2025,6,1,9.302013422818789,0.08027058019529032,115.88322147651007,132.02985074626866,147.35,124.36610237403589,135.85805118701794,115.52778181241445
2025-06-15 18:00:00,120.1,37.0,464.0,15.3,15.9,84.0,31.4,75.0,26.5,37.5,994.7,11.0,159,113.69060402684563,18,15,6,2025,6,1,-11.494630872483228,-0.09182097938089062,125.18523489932886,115.88322147651007,132.02985074626866,118.25302013422821,130.24815185815888,114.83013080570304
2025-06-15 19:00:00,104.5,34.2,493.0,22.5,14.8,62.0,30.7,77.0,26.1,36.7,995.6,10.5,164,103.3255033557047,19,15,6,2025,6,1,-10.365100671140937,-0.09116936935873288,113.69060402684563,125.18523489932886,115.88322147651007,114.06711409395974,122.91073575077633,113.94699322181042
2025-06-15 20:00:00,94.5,32.4,496.0,28.4,14.0,44.0,30.1,82.0,26.7,36.4,996.0,10.5,183,94.5,20,15,6,2025,6,1,-8.825503355704697,-0.0854145691922964,103.3255033557047,113.69060402684563,125.18523489932886,103.83870246085013,114.10240241744299,113.04218337840996
2025-06-15 21:00:00,92.0,31.1,457.0,31.6,13.8,35.0,29.9,84.0,27.0,36.4,996.4,11.2,182,92.0,21,15,6,2025,6,1,-2.5,-0.02645502645502651,94.5,103.3255033557047,113.69060402684563,96.60850111856826,107.43076062639823,112.4346330428395
2025-06-15 22:00:00,89.6,30.5,392.0,33.5,13.8,31.0,29.7,85.0,27.0,36.4,996.9,9.9,183,89.6,22,15,6,2025,6,1,-2.4000000000000057,-0.026086956521739202,92.0,94.5,103.3255033557047,92.03333333333335,103.05022371364653,111.882116264316
2025-06-15 23:00:00,88.5,31.3,334.0,35.1,14.1,27.0,29.5,87.0,27.1,36.6,997.1,7.7,201,88.5,23,15,6,2025,6,1,-1.0999999999999943,-0.012276785714285698,89.6,92.0,94.5,90.03333333333335,96.93601789709173,111.48628293098267
2025-06-16 00:00:00,88.7,32.9,292.0,36.8,14.3,23.0,29.4,87.0,27.0,36.8,997.3,4.8,245,88.7,0,16,6,2025,0,0,0.20000000000000284,0.00225988700564983,88.5,89.6,92.0,88.93333333333335,92.77091722595078,111.27378293098268
2025-06-16 01:00:00,93.1,35.2,256.0,37.25,14.7,20.0,29.4,87.0,27.0,36.6,997.4,6.0,291,93.1,1,16,6,2025,0,0,4.3999999999999915,0.0496054114994362,88.7,88.5,89.6,90.10000000000002,91.06666666666666,111.42794959764933
2025-06-16 02:00:00,95.0,34.9,235.0,37.25,15.9,17.0,29.2,87.0,26.9,36.3,996.8,6.5,300,95.0,2,16,6,2025,0,0,1.9000000000000057,0.020408163265306145,93.1,88.7,88.5,92.2666666666667,91.14999999999999,111.969616264316
2025-06-16 03:00:00,88.9,33.9,229.0,37.25,18.3,15.0,29.1,88.0,26.9,36.2,996.7,6.1,326,88.9,3,16,6,2025,0,0,-6.099999999999994,-0.06421052631578938,95.0,93.1,88.7,92.33333333333336,90.63333333333333,112.24878293098267
2025-06-16 04:00:00,92.2,33.5,237.0,37.25,21.6,13.0,28.9,89.0,26.9,36.2,996.6,5.1,337,92.2,4,16,6,2025,0,0,3.299999999999997,0.03712035995500562,88.9,95.0,93.1,92.03333333333335,91.06666666666666,112.36544959764933
2025-06-16 05:00:00,89.4,33.3,264.0,33.5,21.6,20.0,28.9,89.0,26.9,36.1,996.7,5.3,336,89.4,5,16,6,2025,0,0,-2.799999999999997,-0.030368763557483747,92.2,88.9,95.0,90.16666666666669,91.21666666666665,112.51961626431601
2025-06-16 06:00:00,97.8,35.0,327.0,32.1,23.950000000000003,25.0,29.0,90.0,27.1,36.2,997.0,6.5,321,97.8,6,16,6,2025,0,0,8.399999999999991,0.09395973154362403,89.4,92.2,88.9,93.13333333333337,92.73333333333333,113.27794959764935
2025-06-16 07:00:00,125.3,39.1,409.0,29.8,23.950000000000003,33.0,29.6,85.0,26.8,36.3,996.9,7.9,317,117.14563758389261,7,16,6,2025,0,0,19.34563758389261,0.19780815525452566,97.8,89.4,92.2,101.44854586129755,96.74093959731545,113.78734557080371
2025-06-16 08:00:00,130.39999999999998,44.25,459.0,26.4,23.950000000000003,49.0,31.2,73.0,25.8,37.5,997.0,6.0,335,145.2510067114094,8,16,6,2025,0,0,28.10536912751678,0.23991818822437505,117.14563758389261,97.8,89.4,120.06554809843401,105.11610738255034,114.42962744999834
2025-06-16 09:00:00,130.39999999999998,44.25,446.0,20.7,23.950000000000003,81.0,33.6,59.0,24.5,39.3,996.9,4.6,342,147.35,9,16,6,2025,0,0,2.0989932885906057,0.014450800280930043,145.2510067114094,117.14563758389261,97.8,136.58221476510067,114.85777404921701,114.42962744999834
2025-06-16 10:00:00,130.39999999999998,44.25,400.0,13.7,23.950000000000003,121.0,35.45,47.0,22.8,40.51249999999999,996.6,3.6,279,142.46040268456377,10,16,6,2025,0,0,-4.88959731543622,-0.03318355829953323,147.35,145.2510067114094,117.14563758389261,145.02046979865773,123.23450782997763,114.22589422852182
2025-06-16 11:00:00,130.39999999999998,44.25,364.0,8.4,23.950000000000003,135.5,35.45,40.0,21.7,40.51249999999999,996.5,4.7,223,147.35,11,16,6,2025,0,0,4.88959731543622,0.034322501012879814,142.46040268456377,147.35,145.2510067114094,145.72013422818793,132.89284116331098,114.22589422852182
2025-06-16 12:00:00,130.39999999999998,44.25,351.0,5.8,23.950000000000003,135.5,35.45,42.0,22.8,40.51249999999999,996.0,9.6,221,147.35,12,16,6,2025,0,0,0.0,0.0,147.35,142.46040268456377,147.35,145.72013422818793,141.1511744966443,114.22589422852184
2025-06-16 13:00:00,130.39999999999998,44.25,348.0,4.9,23.950000000000003,135.5,35.45,50.0,24.6,40.51249999999999,995.6,12.7,230,147.35,13,16,6,2025,0,0,0.0,0.0,147.35,147.35,142.46040268456377,147.35,146.18523489932883,114.22589422852182
2025-06-16 14:00:00,120.1,44.25,352.0,5.3,23.950000000000003,135.5,35.4,54.0,24.7,39.8,995.0,15.8,230,147.35,14,16,6,2025,0,0,0.0,0.0,147.35,147.35,147.35,147.35,146.53506711409395,114.22589422852182
2025-06-16 15:00:00,117.3,44.2,369.0,7.3,23.4,135.5,34.9,57.0,25.2,40.51249999999999,995.6,9.8,229,147.35,15,16,6,2025,0,0,0.0,0.0,147.35,147.35,147.35,147.35,146.53506711409395,114.86423378076063
2025-06-16 16:00:00,117.3,43.8,393.0,10.6,23.0,135.5,32.5,72.0,26.7,38.2,995.4,14.5,200,147.35,16,16,6,2025,0,0,0.0,0.0,147.35,147.35,147.35,147.35,147.35,116.1753495525727
2025-06-16 17:00:00,107.6,34.1,406.0,17.3,23.950000000000003,88.0,32.1,73.0,26.6,38.4,995.0,10.3,213,105.38523489932885,17,16,6,2025,0,0,-41.964765100671144,-0.2847965056034689,147.35,147.35,147.35,133.36174496644296,140.35587248322148,115.35034955257271
2025-06-16 18:00:00,115.0,38.1,402.0,27.9,23.950000000000003,76.0,31.8,74.0,26.7,38.3,994.8,9.0,247,110.30201342281879,18,16,6,2025,0,0,4.916778523489938,0.04665528836356225,105.38523489932885,147.35,147.35,121.01241610738255,134.18120805369128,115.20915827740492
2025-06-16 19:00:00,110.8,40.2,387.0,37.25,23.950000000000003,60.0,31.1,80.0,27.2,38.1,995.5,8.6,259,107.51140939597315,19,16,6,2025,0,0,-2.7906040268456422,-0.02529966534834205,110.30201342281879,105.38523489932885,147.35,107.73288590604027,127.54144295302012,115.38357102908277
2025-06-16 20:00:00,104.1,42.8,364.0,37.25,23.950000000000003,47.0,30.6,84.0,27.6,38.4,995.9,5.2,180,103.05973154362415,20,16,6,2025,0,0,-4.451677852348993,-0.041406562125449464,107.51140939597315,110.30201342281879,105.38523489932885,106.95771812080538,120.15973154362416,115.7402265100671
2025-06-16 21:00:00,99.4,39.6,329.0,37.25,23.950000000000003,39.0,30.3,89.0,28.3,38.5,996.2,5.6,174,99.4,21,16,6,2025,0,0,-3.6597315436241473,-0.03551078087249837,103.05973154362415,107.51140939597315,110.30201342281879,103.32371364653244,112.16806487695749,116.04855984340044
2025-06-16 22:00:00,103.6,37.3,285.0,37.25,23.950000000000003,34.0,30.1,92.0,28.6,38.5,996.9,5.7,191,102.72751677852348,22,16,6,2025,0,0,3.3275167785234743,0.03347602392880766,99.4,103.05973154362415,107.51140939597315,101.72908277404922,104.73098434004476,116.59553970917227
2025-06-16 23:00:00,106.4,36.2,244.0,37.25,22.5,31.0,29.9,92.0,28.5,38.0,997.5,7.6,258,104.58791946308725,23,16,6,2025,0,0,1.8604026845637662,0.018110071604034994,102.72751677852348,99.4,103.05973154362415,102.23847874720359,104.59809843400448,117.2658696868009
2025-06-17 00:00:00,106.9,35.3,208.0,32.7,19.2,32.0,29.8,91.0,28.2,37.4,997.5,9.1,295,104.92013422818792,0,17,6,2025,1,0,0.33221476510067305,0.003176416232449464,104.58791946308725,102.72751677852348,99.4,104.07852348993288,103.70111856823264,117.94170861297539
2025-06-17 01:00:00,99.2,33.5,175.0,27.6,16.8,36.0,29.6,91.0,27.9,37.2,997.4,8.3,314,99.2,1,17,6,2025,1,0,-5.720134228187916,-0.05451893738286073,104.92013422818792,104.58791946308725,102.72751677852348,102.9026845637584,102.31588366890382,118.19587527964205
2025-06-17 02:00:00,96.6,31.7,154.0,23.1,14.8,39.0,29.4,91.0,27.7,36.7,996.8,8.7,312,96.6,2,17,6,2025,1,0,-2.6000000000000085,-0.02620967741935487,99.2,104.92013422818792,104.58791946308725,100.24004474272931,101.23926174496644,118.26254194630872
2025-06-17 03:00:00,95.5,30.0,140.0,18.8,13.0,41.0,29.3,91.0,27.6,36.7,996.7,7.7,309,95.5,3,17,6,2025,1,0,-1.0999999999999943,-0.011387163561076497,96.6,99.2,104.92013422818792,97.10000000000001,100.58926174496644,118.5375419463087
2025-06-17 04:00:00,94.5,29.0,139.0,15.0,11.7,42.0,29.2,90.0,27.4,36.7,996.8,6.0,303,94.5,4,17,6,2025,1,0,-1.0,-0.010471204188481686,95.5,96.6,99.2,95.53333333333335,99.21800894854586,118.63337527964205
2025-06-17 05:00:00,120.6,34.0,175.0,17.5,14.2,43.0,29.1,91.0,27.5,36.5,996.9,7.0,296,114.0228187919463,5,17,6,2025,1,0,19.522818791946307,0.20659067504705098,94.5,95.5,96.6,101.34093959731543,100.79049217002238,119.65932606263982
2025-06-17 06:00:00,113.4,34.5,292.0,18.1,15.4,45.0,29.3,86.0,26.8,36.2,996.9,7.4,293,109.23892617449665,6,17,6,2025,1,0,-4.783892617449652,-0.04195557229802105,114.0228187919463,94.5,95.5,105.92058165548099,101.51029082774049,120.13594798657716
2025-06-17 07:00:00,130.39999999999998,36.8,447.0,18.8,17.1,49.0,29.8,85.0,27.0,36.9,997.5,6.9,285,122.06241610738255,7,17,6,2025,1,0,12.823489932885892,0.11738938107467156,109.23892617449665,114.0228187919463,94.5,115.10805369127517,105.32069351230426,120.34081375838925
2025-06-17 08:00:00,130.39999999999998,39.5,534.0,18.2,18.6,59.0,31.3,78.0,27.1,38.3,997.8,8.5,282,131.63020134228188,8,17,6,2025,1,0,9.567785234899333,0.07838436711331531,122.06241610738255,109.23892617449665,114.0228187919463,120.97718120805371,111.15906040268457,119.77328020134227
2025-06-17 09:00:00,130.39999999999998,41.0,489.0,15.1,19.8,81.0,33.3,67.0,26.5,39.9,998.2,7.6,285,127.31140939597316,9,17,6,2025,1,0,-4.318791946308721,-0.03281003829112472,131.63020134228188,122.06241610738255,109.23892617449665,127.0013422818792,116.46096196868008,118.9383389261745
2025-06-17 10:00:00,130.39999999999998,41.2,376.0,10.6,20.7,110.0,34.7,59.0,25.5,40.51249999999999,998.2,7.9,274,120.53422818791947,10,17,6,2025,1,0,-6.77718120805369,-0.05323310173226348,127.31140939597316,131.63020134228188,122.06241610738255,126.49194630872485,120.8,118.02474832214766
2025-06-17 11:00:00,124.8,41.0,289.0,7.1,20.9,130.0,35.45,53.0,24.9,40.51249999999999,997.9,11.4,259,143.85074626865674,11,17,6,2025,1,0,23.316518080737268,0.19344312757688664,120.53422818791947,127.31140939597316,131.63020134228188,130.56546128418313,125.7713212461184,117.87894608334169
2025-06-17 12:00:00,120.6,40.4,262.0,5.3,19.8,135.5,35.45,56.0,25.5,40.51249999999999,997.5,15.1,261,147.35,12,17,6,2025,1,0,3.4992537313432592,0.024325586221207507,143.85074626865674,120.53422818791947,127.31140939597316,137.24499148552542,132.12316688370228,117.87894608334169
2025-06-17 13:00:00,116.2,39.2,260.0,4.4,18.0,134.0,35.2,57.0,25.3,39.9,997.1,15.2,263,147.35,13,17,6,2025,1,0,0.0,0.0,147.35,143.85074626865674,120.53422818791947,146.18358208955226,136.33776419913855,117.87894608334166
2025-06-17 14:00:00,110.6,37.3,268.0,4.6,16.2,127.0,35.45,54.0,24.9,40.51249999999999,996.4,15.4,263,139.4179104477612,14,17,6,2025,1,0,-7.932089552238807,-0.053831622342984775,147.35,147.35,143.85074626865674,144.70597014925374,137.63571571671844,117.54844235199839
2025-06-17 15:00:00,102.2,34.9,289.0,6.3,14.7,114.0,35.45,50.0,24.1,40.51249999999999,995.8,15.9,266,120.2089552238806,15,17,6,2025,1,0,-19.208955223880594,-0.13777968097634086,139.4179104477612,147.35,147.35,135.6589552238806,136.451973354703,116.41756548632675
2025-06-17 16:00:00,95.2,32.2,320.0,9.1,13.2,96.0,35.45,51.0,23.9,39.5,995.5,14.7,262,96.0,16,17,6,2025,1,0,-24.208955223880594,-0.20139061335982122,120.2089552238806,139.4179104477612,147.35,118.54228855721392,132.36293532338308,114.27798215299343
2025-06-17 17:00:00,89.2,30.4,342.0,12.0,12.4,82.0,34.5,55.0,24.1,38.6,995.7,13.4,253,89.2,17,17,6,2025,1,0,-6.799999999999997,-0.0708333333333333,96.0,120.2089552238806,139.4179104477612,101.80298507462687,123.25447761194029,113.60359736552137
2025-06-17 18:00:00,82.7,28.6,350.0,16.1,11.7,71.0,32.5,64.0,24.9,37.8,996.5,9.1,243,82.7,18,17,6,2025,1,0,-6.5,-0.07286995515695072,89.2,96.0,120.2089552238806,89.30000000000003,112.4794776119403,112.45351347290394
2025-06-17 19:00:00,75.9,27.0,348.0,21.6,10.7,55.0,31.0,81.0,27.3,37.6,996.8,11.7,245,75.9,19,17,6,2025,1,0,-6.799999999999997,-0.08222490931076176,82.7,89.2,96.0,82.60000000000002,100.57114427860695,111.13637141473839
2025-06-17 20:00:00,65.7,25.1,334.0,24.9,10.0,44.0,30.0,86.0,27.4,36.5,997.5,12.8,255,65.7,20,17,6,2025,1,0,-10.200000000000003,-0.13438735177865613,75.9,82.7,89.2,74.7666666666667,88.28482587064677,109.57971593375406
2025-06-17 21:00:00,56.9,23.9,298.0,24.3,10.0,42.0,29.8,88.0,27.6,36.2,998.0,14.3,258,56.9,21,17,6,2025,1,0,-8.800000000000004,-0.13394216133942172,65.7,75.9,82.7,66.16666666666669,77.73333333333333,107.80888260042072
2025-06-17 22:00:00,49.9,23.2,250.0,21.5,10.3,45.0,29.6,87.0,27.2,35.5,998.5,16.4,270,49.9,22,17,6,2025,1,0,-7.0,-0.12302284710017575,56.9,65.7,75.9,57.50000000000002,70.05,105.60773606798226
2025-06-17 23:00:00,47.5,22.9,208.0,18.3,10.5,48.0,29.4,87.0,27.0,35.2,998.9,15.8,282,48.0,23,17,6,2025,1,0,-1.8999999999999986,-0.038076152304609145,49.9,56.9,65.7,51.60000000000002,63.18333333333334,103.2499060903536
2025-06-18 00:00:00,46.9,22.7,180.0,14.8,10.5,52.0,29.4,85.0,26.6,35.1,999.0,14.6,288,52.0,0,18,6,2025,2,0,4.0,0.08333333333333326,48.0,49.9,56.9,49.966666666666676,58.06666666666666,101.04490049751244
2025-06-18 01:00:00,46.2,22.4,160.0,11.0,10.4,56.0,29.3,84.0,26.3,34.6,998.7,15.4,291,56.0,1,18,6,2025,2,0,4.0,0.07692307692307687,52.0,48.0,49.9,52.00000000000002,54.75,99.24490049751245
2025-06-18 02:00:00,45.1,21.7,146.0,7.9,10.2,60.0,29.0,84.0,26.1,34.3,998.2,14.2,286,60.0,2,18,6,2025,2,0,4.0,0.0714285714285714,56.0,52.0,48.0,56.00000000000002,53.79999999999999,97.71990049751246
2025-06-18 03:00:00,43.4,20.9,136.0,6.1,9.6,62.0,28.8,86.0,26.1,34.1,998.0,14.6,279,62.0,3,18,6,2025,2,0,2.0,0.03333333333333344,60.0,56.0,52.0,59.33333333333335,54.65,96.32406716417911
2025-06-18 04:00:00,44.4,20.5,132.0,5.1,8.8,63.0,28.5,88.0,26.3,33.8,998.3,15.5,273,63.0,4,18,6,2025,2,0,1.0,0.016129032258064502,62.0,60.0,56.0,61.666666666666686,56.833333333333336,95.01156716417911
2025-06-18 05:00:00,42.3,19.8,146.0,5.5,8.1,64.0,28.3,89.0,26.3,33.7,998.6,15.1,271,64.0,5,18,6,2025,2,0,1.0,0.015873015873015817,63.0,62.0,60.0,63.00000000000002,59.5,92.92728304784801
2025-06-18 06:00:00,41.2,19.6,196.0,6.8,8.9,64.0,28.9,88.0,26.7,34.8,998.5,13.7,266,64.0,6,18,6,2025,2,0,0.0,0.0,64.0,63.0,62.0,63.666666666666686,61.5,91.04232779057732
2025-06-18 07:00:00,46.6,21.2,263.0,8.5,10.1,65.0,29.4,85.0,26.7,35.1,999.0,14.6,270,65.0,7,18,6,2025,2,0,1.0,0.015625,64.0,64.0,63.0,64.33333333333336,63.0,88.66472711943639
2025-06-18 08:00:00,50.9,22.5,303.0,9.2,11.2,69.0,30.2,80.0,26.4,35.5,999.5,15.9,267,69.0,8,18,6,2025,2,0,4.0,0.06153846153846154,65.0,64.0,64.0,66.00000000000001,64.5,86.05513539684131
2025-06-18 09:00:00,53.4,23.4,289.0,8.0,12.1,80.0,31.2,74.0,26.0,36.1,999.6,16.9,268,80.0,9,18,6,2025,2,0,11.0,0.1594202898550725,69.0,65.0,64.0,71.33333333333336,67.5,84.08382667200908
2025-06-18 10:00:00,54.9,23.9,248.0,5.8,12.8,94.0,32.1,69.0,25.7,36.8,999.5,17.6,268,94.0,10,18,6,2025,2,0,14.0,0.17500000000000004,80.0,69.0,65.0,81.00000000000001,72.66666666666667,82.97823383084577
2025-06-18 11:00:00,55.5,23.9,217.0,4.1,13.2,104.0,32.7,66.0,25.5,38.0,999.4,17.3,265,105.43283582089552,11,18,6,2025,2,0,11.43283582089552,0.1216259129882502,94.0,80.0,69.0,93.14427860696519,79.57213930348259,81.37748756218906
2025-06-18 12:00:00,53.6,23.1,209.0,3.5,13.1,107.0,33.3,62.0,25.1,38.8,998.8,17.8,264,109.86567164179104,12,18,6,2025,2,0,4.432835820895519,0.04204416761041907,105.43283582089552,94.0,80.0,103.09950248756222,87.21641791044776,79.81564054726368
2025-06-18 13:00:00,51.3,22.2,211.0,3.3,12.8,106.0,33.5,61.0,24.9,39.1,998.3,18.5,260,108.38805970149254,13,18,6,2025,2,0,-1.4776119402985017,-0.013449259611465814,109.86567164179104,105.43283582089552,94.0,107.89552238805972,94.44776119402985,78.19222636815921
2025-06-18 14:00:00,47.1,21.1,218.0,3.5,12.2,102.0,33.3,63.0,25.3,39.0,997.7,19.6,257,102.4776119402985,14,18,6,2025,2,0,-5.910447761194035,-0.054530432387772,108.38805970149254,109.86567164179104,105.43283582089552,106.91044776119405,100.0273631840796,76.65304726368159
2025-06-18 15:00:00,44.7,20.0,232.0,3.9,11.4,94.0,32.9,65.0,25.5,38.0,997.3,20.7,253,94.0,15,18,6,2025,2,0,-8.477611940298502,-0.08272647829886393,102.4776119402985,108.38805970149254,109.86567164179104,101.6218905472637,102.36069651741293,75.56100746268656
2025-06-18 16:00:00,44.1,19.5,249.0,4.7,10.4,83.0,32.2,66.0,25.2,36.3,996.9,21.1,250,83.0,16,18,6,2025,2,0,-11.0,-0.11702127659574468,94.0,102.4776119402985,108.38805970149254,93.15920398009952,100.5273631840796,75.0193407960199
2025-06-18 17:00:00,53.4,24.0,259.0,5.9,10.0,74.0,31.5,69.0,25.1,35.2,996.8,21.0,249,74.0,17,18,6,2025,2,0,-9.0,-0.10843373493975905,83.0,94.0,102.4776119402985,83.66666666666669,95.28855721393035,74.38600746268656
2025-06-18 18:00:00,53.4,23.5,252.0,7.2,9.7,69.0,31.1,73.0,25.7,35.0,997.3,22.0,253,69.0,18,18,6,2025,2,0,-5.0,-0.06756756756756754,74.0,83.0,94.0,75.33333333333336,88.47761194029852,73.81517412935324
2025-06-18 19:00:00,50.9,23.2,237.0,8.9,9.3,63.0,30.2,81.0,26.5,34.9,997.6,20.2,248,63.0,19,18,6,2025,2,0,-6.0,-0.08695652173913049,69.0,74.0,83.0,68.66666666666669,80.91293532338308,73.27767412935323
2025-06-18 20:00:00,46.7,22.5,224.0,10.1,9.0,58.0,29.7,83.0,26.5,34.2,997.8,21.9,250,58.0,20,18,6,2025,2,0,-5.0,-0.07936507936507942,63.0,69.0,74.0,63.33333333333335,73.5,72.9568407960199
2025-06-18 21:00:00,45.1,22.3,219.0,10.5,8.9,56.0,29.7,84.0,26.7,34.6,998.4,20.0,248,56.0,21,18,6,2025,2,0,-2.0,-0.03448275862068961,58.0,63.0,69.0,59.00000000000002,67.16666666666667,72.9193407960199
2025-06-18 22:00:00,43.7,22.2,215.0,10.4,8.9,56.0,29.4,85.0,26.6,34.6,999.1,18.4,258,56.0,22,18,6,2025,2,0,0.0,0.0,56.0,58.0,63.0,56.666666666666686,62.666666666666664,73.17350746268657
2025-06-18 23:00:00,43.8,21.9,206.0,9.9,8.8,56.0,29.2,86.0,26.7,34.5,998.8,18.0,256,56.0,23,18,6,2025,2,0,0.0,0.0,56.0,56.0,58.0,56.0,59.666666666666664,73.5068407960199
2025-06-19 00:00:00,42.3,21.2,185.0,8.8,8.5,57.0,29.1,85.0,26.4,34.3,998.3,17.0,260,57.0,0,19,6,2025,3,0,1.0,0.017857142857142794,56.0,56.0,56.0,56.33333333333335,57.666666666666664,73.71517412935323
2025-06-19 01:00:00,41.4,20.5,158.0,7.3,8.0,58.0,28.9,86.0,26.4,34.0,997.9,17.4,263,58.0,1,19,6,2025,3,0,1.0,0.01754385964912286,57.0,56.0,56.0,57.00000000000002,56.833333333333336,73.79850746268657
2025-06-19 02:00:00,43.2,20.5,139.0,6.1,7.6,59.0,28.8,86.0,26.2,33.8,997.3,17.0,261,59.0,2,19,6,2025,3,0,1.0,0.01724137931034475,58.0,57.0,56.0,58.00000000000002,57.0,73.7568407960199
2025-06-19 03:00:00,46.6,20.9,130.0,5.3,7.1,60.0,28.9,85.0,26.0,33.8,997.2,16.7,259,60.0,3,19,6,2025,3,0,1.0,0.016949152542372836,59.0,58.0,57.0,59.00000000000002,57.666666666666664,73.67350746268657
2025-06-19 04:00:00,47.7,20.5,128.0,4.7,6.6,60.0,28.8,84.0,25.9,33.6,997.2,17.8,256,60.0,4,19,6,2025,3,0,0.0,0.0,60.0,59.0,58.0,59.666666666666686,58.333333333333336,73.54850746268657
2025-06-19 05:00:00,46.0,19.2,138.0,4.4,6.5,61.0,28.8,84.0,25.8,33.4,997.5,18.6,261,61.0,5,19,6,2025,3,0,1.0,0.016666666666666607,60.0,60.0,59.0,60.33333333333335,59.166666666666664,73.42350746268657
2025-06-19 06:00:00,43.8,18.2,169.0,5.2,7.0,60.0,29.2,81.0,25.6,33.4,997.2,19.5,260,60.0,6,19,6,2025,3,0,-1.0,-0.016393442622950838,61.0,60.0,60.0,60.33333333333335,59.666666666666664,73.2568407960199
2025-06-19 07:00:00,44.5,17.9,212.0,6.3,7.7,59.0,29.5,79.0,25.5,33.2,997.4,22.8,260,59.0,7,19,6,2025,3,0,-1.0,-0.01666666666666672,60.0,61.0,60.0,60.00000000000002,59.833333333333336,73.0068407960199
2025-06-19 08:00:00,49.1,18.9,237.0,6.7,8.2,60.0,30.5,72.0,24.8,33.4,997.6,25.1,262,60.0,8,19,6,2025,3,0,1.0,0.016949152542372836,59.0,60.0,61.0,59.666666666666686,60.0,72.6318407960199
2025-06-19 09:00:00,56.2,21.0,227.0,5.8,8.4,65.0,31.2,67.0,24.4,33.8,997.8,25.7,264,65.0,9,19,6,2025,3,0,5.0,0.08333333333333326,60.0,59.0,60.0,61.33333333333335,60.833333333333336,72.0068407960199
2025-06-19 10:00:00,49.2,19.4,199.0,4.2,8.4,71.0,31.7,65.0,24.2,34.0,997.7,26.6,264,71.0,10,19,6,2025,3,0,6.0,0.0923076923076922,65.0,60.0,59.0,65.33333333333336,62.666666666666664,71.04850746268657
2025-06-19 11:00:00,50.5,19.8,180.0,3.0,8.4,77.0,32.0,64.0,24.3,34.3,997.6,26.8,264,77.0,11,19,6,2025,3,0,6.0,0.08450704225352124,71.0,65.0,60.0,71.00000000000001,65.33333333333333,69.86380597014926
